day_title,service_hour,identity_key,display_ref,lifecycle_status,current_status,removed_marker,source_authority_tier,source_titles,source_editions,source_locators,attestation_bucket,current_authority,valid_from,valid_to,derivation,attesting_sources
Palm Sunday,Liturgy,rid_f35aa8dad0b5d7ca3707,Heb 9:11-28,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 169; source_ref=Heb 9:11-28,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Palm Sunday,Matins,rid_5fc3baae94a37d1b025f,Lk 19:1-10,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 168; source_ref=Luke 19:1-10,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Palm Sunday,Matins,rid_8c93aa480c34163724ae,"Ps 68:19,68:35 (LXX Ps 67:19; Ps 67:35)",candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 167; source_ref=Ps 68:19,35",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Palm Sunday,Vespers,rid_1a9356fccd88919843b0,Jn 12:1-11,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 166; source_ref=John 12:1-11,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Palm Sunday,Vespers,rid_bb5242ea646a3d18562d,Ps 118:26-27 (LXX Ps 117:26-27),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 165; source_ref=Ps 118:26-27,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Thursday,Ninth Hour,rid_1cc3bd69010af9825fa2,Gen 22:1-19,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 10235; source_ref=Gen 22:1-19,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Eleventh Hour,rid_5e19e735d67290e758ed,Jn 12:44-50,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 9233; source_ref=Jn 12:44-50,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Eleventh Hour,rid_8be9daf4ab53e4424614,Ps 62:6-7 (LXX Ps 61:6-7),historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 9225; source_ref=Ps 62:6-7,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,First Hour,rid_149496b1ed25a9ed714c,"Ps 69:1,69:16 (LXX Ps 68:1; Ps 68:16)",historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8593; source_ref=Ps 69:1,69:16",old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,First Hour,rid_4c8185db2dc57feb8771,Jn 10:17-21,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8607; source_ref=Jn 10:17-21,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Ninth Hour,rid_c131556038d5f2b24bfe,Jn 10:29-38,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 9100; source_ref=Jn 10:29-38,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Ninth Hour,rid_e702dda75f0ea453f291,Ps 7:1-2,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 9080; source_ref=Ps 7:1-2,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Sixth Hour,rid_2b3bfed7deba70a54429,Ps 140:1-2 (LXX Ps 139:1-2),historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8913; source_ref=Ps 140:1-2,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Sixth Hour,rid_5c9302e6d595d190dd11,Jn 12:36-43,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8926; source_ref=Jn 12:36-43,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Third Hour,rid_16b69d94202a0f29db61,Mark 14:3-11,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8775; source_ref=Mark 14:3-11,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Thursday Eve,Third Hour,rid_27d71d747dfcfbcc912a,"Ps 55:1,55:21 (LXX Ps 54:1; Ps 54:21)",historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8758; source_ref=Ps 55:1,55:21",old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday,Eleventh Hour,rid_3bc4b2afd00d29375c46,Matt 25:14-26:2,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6139; source_ref=Matt 25:14-26:2,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday,Eleventh Hour,rid_40095a8e6eb6be324215,Ps 13:3-4 (LXX Ps 12:3-4),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 45; source_ref=Ps 13:3-4; John 8:51-59,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,Eleventh Hour,rid_6297f04e598f02483db6,Jn 8:51-59,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 45; source_ref=Ps 13:3-4; John 8:51-59,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,Eleventh Hour,rid_d5c12afc31445328b9db,Isa 50:1-3,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 43; source_ref=Isa 50:1-3,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,Eleventh Hour,rid_e26edbf31ba81691553f,Isa 30:25-30,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6015; source_ref=Isa 30:25-30,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday,Eleventh Hour,rid_ee62339c9f14d60ecc90,Prov 6:20-7:4,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6036; source_ref=Prov 6:20-7:4,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday,Eleventh Hour,rid_eead85a0820420a96aa4,Wis 2:20-30,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 44; source_ref=Wis 2:20-30,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,Eleventh Hour,rid_fa9fd9c616ba14e4e096,Ps 12:3-4 (LXX Ps 11:3-4),historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6129; source_ref=Ps 12:3-4,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday,First Hour,rid_0ad38842c158db44a98c,Jn 8:21-29,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 4877; source_ref=Jn 8:21-29,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Tuesday,First Hour,rid_132d5d45dd7e31f004b7,Hos 4:1-8,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 30; source_ref=Hos 4:1-8,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,First Hour,rid_2ef423835894cc5bd95c,Exod 19:1-9,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 28; source_ref=Exod 19:1-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,First Hour,rid_3503dab946c9a441f29a,Jn 11:12-24,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 31; source_ref=Ps 120:2,6,7; John 11:12-24",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,First Hour,rid_5f20dd8e89269bd707d6,Job 23:2-17,historical_or_removed,historical_candidate_removed,superseded by rid_6546e2768925e859a2a6,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 29; source_ref=Job 23:2-17,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Tuesday,First Hour,rid_6546e2768925e859a2a6,Job 23:2-24:25,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 29; source_ref=Job 23:2-24:25,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Tuesday,First Hour,rid_6afa7496132d4eea46ad,"Ps 120:2,120:6-7 (LXX Ps 119:2; Ps 119:6-7)",candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 31; source_ref=Ps 120:2,6,7; John 11:12-24",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
