day_title,service_hour,identity_key,display_ref,source_count,sources,source_titles,source_editions,source_locators,bucket,statuses,removed_marker,citation,attestation_note
Wednesday,Ninth Hour,rid_70dcf815719cbba3ec68,Gen 24:1-9,2,coptic_reader_fixture_wednesday_day; katameros_api_sqlite,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 70; source_ref=Gen 24:1-9 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 18; source_ref=Genesis 24:1-9,current_confirmed,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 70; source_ref=Gen 24:1-9 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=70 | source_ref=Gen 24:1-9 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14; source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 18; source_ref=Genesis 24:1-9 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=18 | source_ref=Genesis 24:1-9 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Ninth Hour,rid_8091c39de4e32d4ce20d,Prov 1:10-33,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8038; source_ref=Prov 1:10-33,old_edition_only_candidate_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 318 line 8038 as Prov 1:10-33; absent from Coptic Reader Wednesday Day fixture supplied by George)","source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8038; source_ref=Prov 1:10-33 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=8038 | source_ref=Prov 1:10-33 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:8038","Present in older/local Pascha data but absent from the scoped Coptic Reader Wednesday Day fixture. Retained as candidate removed reading, not deleted."
Wednesday,Ninth Hour,rid_b7a5aa85795a1f68b5a2,Prov 1:11-35,2,coptic_reader_fixture_wednesday_day; katameros_api_sqlite,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 72; source_ref=Prov 1:11-35 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 20; source_ref=Proverbs 1:11-35,current_confirmed,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 72; source_ref=Prov 1:11-35 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=72 | source_ref=Prov 1:11-35 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14; source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 20; source_ref=Proverbs 1:11-35 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=20 | source_ref=Proverbs 1:11-35 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Ninth Hour,rid_c1d60b035931158ae984,Ps 41:5-7 (LXX Ps 40:6-8),2,coptic_reader_fixture_wednesday_day; st_mary_ottawa_pascha,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; St. Mary Ottawa Holy Pascha extracted text","Lent 1734 A.M., 2018 A.D. eBook extracted text; manual Coptic Reader fixture supplied by George, 2026-06-15",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8190; source_ref=Ps 41:5-7 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 21; source_ref=Psalm 40:6-8,current_confirmed,current_confirmed_coptic_reader; historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8190; source_ref=Ps 41:5-7 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=8190 | source_ref=Ps 41:5-7 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:8190; source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 21; source_ref=Psalm 40:6-8 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=21 | source_ref=Psalm 40:6-8 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Ninth Hour,rid_dacc0ef488f6aaeb8c7d,Ps 41:5-6 (LXX Ps 40:5-6),1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 75; source_ref=Ps 41:5-6; Matt 26:3-16,single_source_candidate,pending_psalm_equivalence_unresolved,,source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 75; source_ref=Ps 41:5-6; Matt 26:3-16 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=75 | source_ref=Ps 41:5-6; Matt 26:3-16 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14,"Psalm row kept unresolved because source label, verse boundary, or bundled Psalm+Gospel extraction does not yet have an encoded Brenton/KJV text-equivalence match. Source refs: Ps 41:5-6; Matt 26:3-16"
Wednesday,Ninth Hour,rid_e09e980c6a31758ca3a0,Zech 11:11-14,2,katameros_api_sqlite; st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text; pierresaid Katameros API SQLite source bundled in repo,"Lent 1734 A.M., 2018 A.D. eBook extracted text; local repo snapshot of pierresaid Katameros API SQLite database",out/data/pascha_day_hour_index.csv:row 74; source_ref=Zech 11:11-14 || out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8133; source_ref=Zech 11:11-14,old_edition_only_candidate_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 322 line 8133 as Zech 11:11-14; absent from Coptic Reader Wednesday Day fixture supplied by George)","source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 74; source_ref=Zech 11:11-14 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=74 | source_ref=Zech 11:11-14 | provenance=api extraction, replay using source_file and source_row_id; source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8133; source_ref=Zech 11:11-14 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=8133 | source_ref=Zech 11:11-14 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:8133; source_page=322","Present in older/local Pascha data but absent from the scoped Coptic Reader Wednesday Day fixture. Retained as candidate removed reading, not deleted."
Wednesday,Ninth Hour,rid_ee62ed11065129a5f12c,Matt 26:3-16,2,coptic_reader_fixture_wednesday_day; katameros_api_sqlite,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 75; source_ref=Ps 41:5-6; Matt 26:3-16 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 22; source_ref=Matthew 26:3-16,current_confirmed,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 75; source_ref=Ps 41:5-6; Matt 26:3-16 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=75 | source_ref=Ps 41:5-6; Matt 26:3-16 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14; source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 22; source_ref=Matthew 26:3-16 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=22 | source_ref=Matthew 26:3-16 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Sixth Hour,rid_2085cfd33c7ff758f1c4,Ps 84:1 (LXX Ps 83:2),1,coptic_reader_fixture_wednesday_day,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 15; source_ref=Psalm 83:2,current_confirmed,current_confirmed_coptic_reader,,"source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 15; source_ref=Psalm 83:2 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=15 | source_ref=Psalm 83:2 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Sixth Hour,rid_494b4f4a32be5964f7a7,"Ps 83:2,83:5 (LXX Ps 82:2; Ps 82:5)",1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 69; source_ref=Ps 83:2,5; John 12:1-8",single_source_candidate,pending_psalm_equivalence_unresolved,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 69; source_ref=Ps 83:2,5; John 12:1-8 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=69 | source_ref=Ps 83:2,5; John 12:1-8 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14","Psalm row kept unresolved because source label, verse boundary, or bundled Psalm+Gospel extraction does not yet have an encoded Brenton/KJV text-equivalence match. Source refs: Ps 83:2,5; John 12:1-8"
Wednesday,Sixth Hour,rid_636b325ce818d089c903,Ps 84:4 (LXX Ps 83:5),1,coptic_reader_fixture_wednesday_day,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 16; source_ref=Psalm 83:5,current_confirmed,current_confirmed_coptic_reader,,"source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 16; source_ref=Psalm 83:5 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=16 | source_ref=Psalm 83:5 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Sixth Hour,rid_8b0ba0644695bd53a112,Memoirs of Job,1,coptic_reader_fixture_wednesday_day,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 14; source_ref=Memoirs of Job,current_confirmed,current_confirmed_coptic_reader,,"source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 14; source_ref=Memoirs of Job | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=14 | source_ref=Memoirs of Job | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Sixth Hour,rid_8c5876bf280fd5764810,Jn 12:1-8,2,coptic_reader_fixture_wednesday_day; katameros_api_sqlite,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15","out/data/pascha_day_hour_index.csv:row 69; source_ref=Ps 83:2,5; John 12:1-8 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 17; source_ref=John 12:1-8",current_confirmed,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 69; source_ref=Ps 83:2,5; John 12:1-8 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=69 | source_ref=Ps 83:2,5; John 12:1-8 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14; source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 17; source_ref=John 12:1-8 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=17 | source_ref=John 12:1-8 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
Wednesday,Sixth Hour,rid_95b8bc94505475351957,Sir 23:7-14,2,coptic_reader_fixture_wednesday_day; katameros_api_sqlite,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 67; source_ref=Sir 23:7-14 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 13; source_ref=Sirach 23:7-14,current_confirmed,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 67; source_ref=Sir 23:7-14 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=67 | source_ref=Sir 23:7-14 | provenance=St Mary Ottawa Holy Pascha book correction 2026-06-14; source_key=coptic_reader_fixture_wednesday_day | source_title=Coptic Reader app, Pascha Wednesday Day fixture supplied by George | source_edition=manual Coptic Reader fixture supplied by George, 2026-06-15 | source_locator=tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 13; source_ref=Sirach 23:7-14 | source_file=tests/fixtures/pascha_wednesday_day_coptic_reader.json | source_row_id=13 | source_ref=Sirach 23:7-14 | provenance=Coptic Reader screenshot fixture supplied by George",Current within captured Coptic Reader fixture scope or matched to that fixture after canonical identity normalization.
