prayer_group,prayer_key,prayer_name,service_order,reading_type,raw_ref,display_ref,canonical_ref,matched_ref,source_title,source_url,source_page,notes,source_kind
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 6,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 13,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 16,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 25,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 27,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 67,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 70,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 23,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 30,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 43,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 57,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 86,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 91,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 97,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
optional_prayers,veil_prayer,Veil Prayer,7,psalm,Psalm 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Psalm 4; Psalm 6; Psalm 12 (13); Psalm 15 (16); Psalm 24 (25); Psalm 26 (27); Psalm 66 (67); Psalm 69 (70); Psalm 22 (23); Psalm 29 (30); Psalm 42 (43); Psalm 56 (57); Psalm 85 (86); Psalm 90 (91); Psalm 96 (97); Psalm 109 (110); Psalm 114 (116:1-9); Psalm 115 (116:10-19); Psalm 120 (121); Psalm 128 (129); Psalm 129 (130); Psalm 130 (131); Psalm 131 (132); Psalm 132 (133); Psalm 133 (134); Psalm 136 (137); Psalm 140 (141); Psalm 145 (146); Psalm 118 (119):20-22,Ps 4; Psalm 6; Psalm 13; Psalm 16; Psalm 25; Psalm 27; Psalm 67; Psalm 70; Psalm 23; Psalm 30; Psalm 43; Psalm 57; Psalm 86; Psalm 91; Psalm 97; Psalm 110; Psalm 116:1-9; Psalm 116:10-19; Psalm 121; Psalm 129; Psalm 130; Psalm 131; Psalm 132; Psalm 133; Psalm 134; Psalm 137; Psalm 141; Psalm 146; Psalm 119:20-22,Ps 110,Book of Agpeya,https://www.saintbishoy.ca/wp-content/uploads/Rites_Agpeya_Book.pdf,St. Bishoy Agpeya PDF (text extracted locally for validation),"Optional Veil prayer, especially associated with monastic use. Canonical raw_ref uses standard English numbering.",agpeya
