testament,book,chapter,matched_reading_ref,identity_key,occasion_id,occasion_short_label,season,service,hour,slot,status,attesting_edition
New Testament,Matthew,25,Matt 25:14-23,rid_e7e17e68ca54c1f75f65,barmuda-9,Barmuda 9,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,25,Matt 25:14-23,rid_e7e17e68ca54c1f75f65,bashans-13-01,The Departure Of St. Arsanius The Tutor Of the Emperor's Children,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,25,Matt 25:14-26:2,rid_3bc4b2afd00d29375c46,tuesday,Tuesday,Pascha / Holy Week,Eleventh Hour,Eleventh Hour,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,25,Matt 25:31-46,rid_aced6b77a8e9dca5153a,al-nasi-03-01,"The Commemoration of the Angel Raphael, the Archangel",Annual / fixed or ordinary cycle,liturgy_gospel,,liturgy_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,25,Matt 25:31-46,rid_aced6b77a8e9dca5153a,baunah-13-01,"The Departure of St. John, Bishop of Jerusalem",Annual / fixed or ordinary cycle,liturgy_gospel,,liturgy_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,25,Matt 25:31-46,rid_aced6b77a8e9dca5153a,baunah-13-01,"The Departure of St. John, Bishop of Jerusalem",Annual / fixed or ordinary cycle,Liturgy,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,25,Matt 25:32-46,rid_58ec1a2b587e270899b4,nasie-3,Nasie 3,Annual / fixed or ordinary cycle,Liturgy,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:17-19,rid_a3e2c8af7f4595282adb,great-thursday,Great Thursday,Pascha / Holy Week,Ninth Hour,Ninth Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:17-19,rid_a3e2c8af7f4595282adb,great-thursday,Great Thursday,Pascha / Holy Week,Third Hour,Third Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:20-29,rid_d4896e0e8c34cd17fa1c,the-covenant-thursday,the Covenant Thursday,Pascha / Holy Week,Liturgy,Liturgy,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,26,Matt 26:3-16,rid_ee62ed11065129a5f12c,great-thursday,Great Thursday,Pascha / Holy Week,Ninth Hour,Ninth Hour,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,26,Matt 26:3-16,rid_ee62ed11065129a5f12c,wednesday,Wednesday,Pascha / Holy Week,Ninth Hour,Ninth Hour,Gospel,current_confirmed_by_fixture_equivalence,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:3-16,rid_ee62ed11065129a5f12c,wednesday-of-holy-pascha,Wednesday of Holy Pascha,Pascha / Holy Week,Ninth Hour,Ninth Hour,gospel,current_confirmed_coptic_reader,"manual Coptic Reader fixture supplied by George, 2026-06-15"
New Testament,Matthew,26,Matt 26:30-35,rid_e0e34ff78ea55157b2aa,good-friday-eve,Good Friday Eve,Pascha / Holy Week,Third Hour,Third Hour,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,26,Matt 26:30-35,rid_e0e34ff78ea55157b2aa,great-thursday-eve,Great Thursday Eve,Pascha / Holy Week,Third Hour,Third Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:36-46,rid_81b030906fd3b5f4e131,good-friday-eve,Good Friday Eve,Pascha / Holy Week,Sixth Hour,Sixth Hour,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,26,Matt 26:36-46,rid_81b030906fd3b5f4e131,great-thursday-eve,Great Thursday Eve,Pascha / Holy Week,Sixth Hour,Sixth Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:47-58,rid_3fef339e84720cf43736,good-friday-eve,Good Friday Eve,Pascha / Holy Week,Ninth Hour,Ninth Hour,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,26,Matt 26:47-58,rid_3fef339e84720cf43736,great-thursday-eve,Great Thursday Eve,Pascha / Holy Week,Ninth Hour,Ninth Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:59-75,rid_d17124a46d930986c11b,good-friday-eve,Good Friday Eve,Pascha / Holy Week,Eleventh Hour,Eleventh Hour,Gospel,historical_witness,"Lent 1734 A.M., 2018 A.D. eBook extracted text"
New Testament,Matthew,26,Matt 26:59-75,rid_d17124a46d930986c11b,great-thursday-eve,Great Thursday Eve,Pascha / Holy Week,Eleventh Hour,Eleventh Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,abib-01-01,The Martyrdom of Saint Febronia the Ascetic,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,abib-01-01,The Martyrdom of Saint Febronia the Ascetic,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,abib-17-01,The Martyrdom of St. Euphemia,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,abib-17-01,The Martyrdom of St. Euphemia,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,abib-28-01,The Departure of St. Mary Magdalene,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,abib-28-01,The Departure of St. Mary Magdalene,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,babah-01-01,The Martyrdom of Saint Anastasia,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,babah-01-01,The Martyrdom of Saint Anastasia,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,babah-06-01,"The Departure of the Righteous Hannah, the Prophetess Mother of Samuel, the Prophet",Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,baramhat-15-01,The Departure of St. Sarah the nun,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,baramhat-26-01,"The Departure of St. Euphrasia (Eupraxia), the virgin",Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,barmuda-11,Barmuda 11,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,barmuda-25,Barmuda 25,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,barmuda-6,Barmuda 6,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,barmuda-8,Barmuda 8,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,fast-of-nineveh,Fast of Nineveh,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,hatoor-10,Hatoor 10,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,hator-10,Hator 10,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,kiak-26,Kiak 26,Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,26,Matt 26:6-13,rid_a2305e5f7df71ec0722c,kiyahk-26-01,The Martyrdom of St. Anastasia,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:1-14,rid_eb2cbf4361420fe5dd30,good-friday,Good Friday,Pascha / Holy Week,First Hour,First Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:15-26,rid_9e88db33cb573e2da938,good-friday,Good Friday,Pascha / Holy Week,Third Hour,Third Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:27-45,rid_afffc4e945b4f7124705,good-friday,Good Friday,Pascha / Holy Week,Sixth Hour,Sixth Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:46-50,rid_0b612c8635ac0a8f3e74,good-friday,Good Friday,Pascha / Holy Week,Ninth Hour,Ninth Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:51-56,rid_2d11e348ed0fff139cbc,good-friday,Good Friday,Pascha / Holy Week,Eleventh Hour,Eleventh Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:57-61,rid_9edabff24638eaef7b45,good-friday,Good Friday,Pascha / Holy Week,Twelfth Hour,Twelfth Hour,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,27,Matt 27:62-66,rid_cfbba3cbfe82f0f857a7,matins-raising-of-incense,MATINS / RAISING OF INCENSE,Pascha / Holy Week,Matins,,Gospel,current_public_or_local_reference,local package snapshot
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,bright-saturday,Bright Saturday,Pascha / Holy Week,Liturgy,Liturgy,Gospel,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,st-basil-liturgy-liturgy-of-the-word,ST. BASIL LITURGY – LITURGY OF THE WORD,Pascha / Holy Week,Liturgy,,Gospel,current_public_or_local_reference,local package snapshot
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,the-first-sunday-of-abib,The first Sunday of Abib,Annual / fixed or ordinary cycle,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,the-first-sunday-of-abib-apostle-s-feast,The first Sunday of Abib (Apostle's Feast),Annual / fixed or ordinary cycle,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,the-first-sunday-of-baba,The first Sunday of Baba,Annual / fixed or ordinary cycle,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,the-first-sunday-of-hator,The first Sunday of Hator,Annual / fixed or ordinary cycle,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,the-first-sunday-of-mesra,The first Sunday of Mesra,Annual / fixed or ordinary cycle,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,the-first-sunday-of-paona,The first Sunday of Paona,Annual / fixed or ordinary cycle,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:1-20,rid_58f31273e478759fa7af,babah-01-01,The Martyrdom of Saint Anastasia,Annual / fixed or ordinary cycle,matins_gospel,,matins_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,28,Matt 28:16-20,rid_56405fb0f0b434d8ad1c,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,Holy Fifty Days,matins_gospel,,matins_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,28,Matt 28:16-20,rid_56405fb0f0b434d8ad1c,tuesday-of-the-first-week-of-the-holy-fifty-days,Tuesday of the first week of the holy fifty days,Holy Fifty Days,Matins,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,28,Matt 28:16-20,rid_56405fb0f0b434d8ad1c,myron-consecration,myron_consecration,Special service,liturgy,,liturgy,current_public_or_local_reference,local package snapshot
New Testament,Matthew,6,Matt 6:34-7,rid_fd87f1ef66f205cfdb85,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,7,Matt 7:13-21,rid_22cfcbb3d48ffc6590c8,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_gospel,,liturgy_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,7,Matt 7:13-21,rid_22cfcbb3d48ffc6590c8,saturday-of-the-second-week-of-great-lent,Saturday of the second week of Great Lent,Great Lent,Liturgy,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,7,Matt 7:22-25,rid_0280436e63113ac0e88d,abib-15-01,The Departure of St. Ephraem El-Soriani (The Syrian),Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,7,Matt 7:22-25,rid_0280436e63113ac0e88d,abib-15-01,The Departure of St. Ephraem El-Soriani (The Syrian),Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,7,Matt 7:22-25,rid_0280436e63113ac0e88d,amshir-30-01,The Appearance of the Head of St. John the Baptist,Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Matthew,7,Matt 7:22-25,rid_0280436e63113ac0e88d,amshir-09-01,"The Departure of St. Barsauma, the Father of the Syrian Monks",Annual / fixed or ordinary cycle,Vespers,,Gospel,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Matthew,7,Matt 7:22-25,rid_0280436e63113ac0e88d,amshir-09-01,"The Departure of St. Barsauma, the Father of the Syrian Monks",Annual / fixed or ordinary cycle,vespers_gospel,,vespers_gospel,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
